time,flux,error,mask,visit1,visit2,visit3,visit4,visit5,visit6,visit7,visit8,visit9
60270.89772775,1.000487081,8.805711e-4,0,0,0,0,0,0,0,0,0,0
60270.89818839,0.999299900,8.807361e-4,0,0,0,0,0,0,0,0,0,0
60270.89864904,1.001287382,8.807187e-4,0,0,0,0,0,0,0,0,0,0
60270.89910969,0.999763570,8.807472e-4,0,0,0,0,0,0,0,0,0,0
60270.89957033,1.000649390,8.807589e-4,0,0,0,0,0,0,0,0,0,0
60270.90003098,0.999863950,8.805989e-4,0,0,0,0,0,0,0,0,0,0
60270.90049163,1.000808608,8.807417e-4,0,0,0,0,0,0,0,0,0,0
60270.90095228,1.001334934,8.804857e-4,0,0,0,0,0,0,0,0,0,0
60270.90141292,0.999196131,8.807991e-4,0,0,0,0,0,0,0,0,0,0
60270.90187357,0.999365235,8.801498e-4,0,0,0,0,0,0,0,0,0,0
60270.90233422,1.001469620,8.808378e-4,0,0,0,0,0,0,0,0,0,0
60270.90279487,1.000266602,8.807881e-4,0,0,0,0,0,0,0,0,0,0
60270.90325551,1.000772118,8.801890e-4,0,0,0,0,0,0,0,0,0,0
60270.90371616,1.001082635,8.803419e-4,0,0,0,0,0,0,0,0,0,0
60270.90417681,1.000183679,8.801186e-4,0,0,0,0,0,0,0,0,0,0
60270.90463745,0.999066092,8.806603e-4,0,0,0,0,0,0,0,0,0,0
60270.90509810,1.000364549,8.802965e-4,0,0,0,0,0,0,0,0,0,0
60270.90555875,0.999769975,8.804104e-4,0,0,0,0,0,0,0,0,0,0
60270.90601940,1.000919425,8.808438e-4,0,0,0,0,0,0,0,0,0,0
60270.90648004,1.000776986,8.805687e-4,0,0,0,0,0,0,0,0,0,0
60270.90694069,1.001265254,8.803693e-4,0,0,0,0,0,0,0,0,0,0
60270.90740134,1.000930725,8.803424e-4,0,0,0,0,0,0,0,0,0,0
60270.90786199,1.001342967,8.806859e-4,0,0,0,0,0,0,0,0,0,0
60270.90832263,1.001243719,8.805748e-4,0,0,0,0,0,0,0,0,0,0
60270.90878328,1.000687795,8.814281e-4,0,0,0,0,0,0,0,0,0,0
60270.90924393,1.000615502,8.805006e-4,0,0,0,0,0,0,0,0,0,0
60270.90970457,0.999256955,8.810590e-4,0,0,0,0,0,0,0,0,0,0
60270.91016522,0.999959508,8.804182e-4,0,0,0,0,0,0,0,0,0,0
60270.91062587,0.999881286,8.807438e-4,0,0,0,0,0,0,0,0,0,0
60270.91108652,1.000399995,8.804522e-4,0,0,0,0,0,0,0,0,0,0
60270.91154716,0.999754167,8.806356e-4,0,0,0,0,0,0,0,0,0,0
60270.91200781,1.001080189,8.801566e-4,0,0,0,0,0,0,0,0,0,0
60270.91246846,1.001905784,8.799706e-4,0,0,0,0,0,0,0,0,0,0
60270.91292911,1.001195243,8.804969e-4,0,0,0,0,0,0,0,0,0,0
60270.91338975,1.000307428,8.805010e-4,0,0,0,0,0,0,0,0,0,0
60270.91385040,1.000205703,8.805698e-4,0,0,0,0,0,0,0,0,0,0
60270.91431105,0.999439338,8.802369e-4,0,0,0,0,0,0,0,0,0,0
60270.91477169,1.000270216,8.801207e-4,0,0,0,0,0,0,0,0,0,0
60270.91523234,1.001035020,8.802739e-4,0,0,0,0,0,0,0,0,0,0
60270.91569299,0.999106491,8.803736e-4,0,0,0,0,0,0,0,0,0,0
60270.91615364,1.000819968,8.801289e-4,0,0,0,0,0,0,0,0,0,0
60270.91661428,0.999979237,8.805272e-4,0,0,0,0,0,0,0,0,0,0
60270.91707493,1.000203678,8.803783e-4,0,0,0,0,0,0,0,0,0,0
60270.91753558,1.000538254,8.802697e-4,0,0,0,0,0,0,0,0,0,0
60270.91799623,1.001003147,8.806961e-4,0,0,0,0,0,0,0,0,0,0
60270.91845687,1.000458687,8.804192e-4,0,0,0,0,0,0,0,0,0,0
60270.91891752,0.999528895,8.803490e-4,0,0,0,0,0,0,0,0,0,0
60270.91937817,1.000548679,8.805697e-4,0,0,0,0,0,0,0,0,0,0
60270.91983881,1.000616047,8.808329e-4,0,0,0,0,0,0,0,0,0,0
60270.92029946,0.999734401,8.807582e-4,0,0,0,0,0,0,0,0,0,0
60270.92076011,1.000038037,8.808512e-4,0,0,0,0,0,0,0,0,0,0
60270.92122076,1.002046559,8.809140e-4,0,0,0,0,0,0,0,0,0,0
60270.92168140,0.999196779,8.808327e-4,0,0,0,0,0,0,0,0,0,0
60270.92214205,1.001202931,8.805710e-4,0,0,0,0,0,0,0,0,0,0
60270.92260270,1.001680866,8.808461e-4,0,0,0,0,0,0,0,0,0,0
60270.92306334,0.999933691,8.803953e-4,0,0,0,0,0,0,0,0,0,0
60270.92352399,1.000919594,8.804224e-4,0,0,0,0,0,0,0,0,0,0
60270.92398464,1.000686010,8.801975e-4,0,0,0,0,0,0,0,0,0,0
60270.92444529,1.000518328,8.806875e-4,0,0,0,0,0,0,0,0,0,0
60270.92490593,1.001563114,8.808788e-4,0,0,0,0,0,0,0,0,0,0
60270.92536658,1.000208282,8.802353e-4,0,0,0,0,0,0,0,0,0,0
60270.92582723,1.000633827,8.803944e-4,0,0,0,0,0,0,0,0,0,0
60270.92628788,0.998782572,8.803823e-4,0,0,0,0,0,0,0,0,0,0
60270.92674852,1.000659352,8.804993e-4,0,0,0,0,0,0,0,0,0,0
60270.92720917,0.999388298,8.806246e-4,0,0,0,0,0,0,0,0,0,0
60270.92766982,1.002002422,8.803175e-4,0,0,0,0,0,0,0,0,0,0
60270.92813046,1.000068388,8.804025e-4,0,0,0,0,0,0,0,0,0,0
60270.92859111,1.001125629,8.805562e-4,0,0,0,0,0,0,0,0,0,0
60270.92905176,0.999111985,8.804509e-4,0,0,0,0,0,0,0,0,0,0
60270.92951241,1.000346179,8.803829e-4,0,0,0,0,0,0,0,0,0,0
60270.92997305,0.998450571,8.808156e-4,0,0,0,0,0,0,0,0,0,0
60270.93043370,1.000540139,8.801790e-4,0,0,0,0,0,0,0,0,0,0
60270.93089435,1.001260912,8.805021e-4,0,0,0,0,0,0,0,0,0,0
60270.93135500,1.000867389,8.802817e-4,0,0,0,0,0,0,0,0,0,0
60270.93181564,1.001264073,8.803533e-4,0,0,0,0,0,0,0,0,0,0
60270.93227629,1.000630545,8.800950e-4,0,0,0,0,0,0,0,0,0,0
60270.93273694,1.001003085,8.801857e-4,0,0,0,0,0,0,0,0,0,0
60270.93319758,0.998374284,8.805362e-4,0,0,0,0,0,0,0,0,0,0
60270.93365823,0.999680321,8.801825e-4,0,0,0,0,0,0,0,0,0,0
60270.93411888,1.001313943,8.806894e-4,0,0,0,0,0,0,0,0,0,0
60270.93457953,1.000057999,8.803463e-4,0,0,0,0,0,0,0,0,0,0
60270.93504017,1.001126250,8.804257e-4,0,0,0,0,0,0,0,0,0,0
60270.93550082,1.000535202,8.804495e-4,0,0,0,0,0,0,0,0,0,0
60270.93596147,0.999328891,8.805358e-4,0,0,0,0,0,0,0,0,0,0
60270.93642212,1.001016980,8.797327e-4,0,0,0,0,0,0,0,0,0,0
60270.93688276,0.999529109,8.801705e-4,0,0,0,0,0,0,0,0,0,0
60270.93734341,0.998842176,8.805511e-4,0,0,0,0,0,0,0,0,0,0
60270.93780406,0.999031666,8.803427e-4,0,0,0,0,0,0,0,0,0,0
60270.93826470,1.001577143,8.800275e-4,0,0,0,0,0,0,0,0,0,0
60270.93872535,1.000171243,8.799891e-4,0,0,0,0,0,0,0,0,0,0
60270.93918600,0.999283351,8.802057e-4,0,0,0,0,0,0,0,0,0,0
60270.93964665,1.001130410,8.802642e-4,0,0,0,0,0,0,0,0,0,0
60270.94010729,1.000888439,8.803718e-4,0,0,0,0,0,0,0,0,0,0
60270.94056794,1.000986646,8.801863e-4,0,0,0,0,0,0,0,0,0,0
60270.94102859,0.999095643,8.804529e-4,0,0,0,0,0,0,0,0,0,0
60270.94148923,1.000565716,8.804590e-4,0,0,0,0,0,0,0,0,0,0
60270.94194988,1.000978355,8.806324e-4,0,0,0,0,0,0,0,0,0,0
60270.94241053,0.999858520,8.805024e-4,0,0,0,0,0,0,0,0,0,0
60270.94287118,1.001092429,8.802891e-4,0,0,0,0,0,0,0,0,0,0
60270.94333182,1.000863330,8.801761e-4,0,0,0,0,0,0,0,0,0,0
60270.94379247,0.998512795,8.801790e-4,0,0,0,0,0,0,0,0,0,0
60270.94425312,1.001297876,8.801007e-4,0,0,0,0,0,0,0,0,0,0
60270.94471377,0.999645180,8.804743e-4,0,0,0,0,0,0,0,0,0,0
60270.94517441,1.000714243,8.803334e-4,0,0,0,0,0,0,0,0,0,0
60270.94563506,1.000186439,8.799745e-4,0,0,0,0,0,0,0,0,0,0
60270.94609571,1.000189005,8.805367e-4,0,0,0,0,0,0,0,0,0,0
60270.94655635,0.999844821,8.806015e-4,0,0,0,0,0,0,0,0,0,0
60270.94701700,1.000285936,8.803107e-4,0,0,0,0,0,0,0,0,0,0
60270.94747765,1.000280994,8.806085e-4,0,0,0,0,0,0,0,0,0,0
60270.94793830,1.001258250,8.801512e-4,0,0,0,0,0,0,0,0,0,0
60270.94839894,1.000512052,8.801942e-4,0,0,0,0,0,0,0,0,0,0
60270.94885959,1.000291176,8.813427e-4,0,0,0,0,0,0,0,0,0,0
60270.94932024,1.000627614,8.805463e-4,0,0,0,0,0,0,0,0,0,0
60270.94978089,1.001806881,8.801658e-4,0,0,0,0,0,0,0,0,0,0
60270.95024153,1.000117428,8.803707e-4,0,0,0,0,0,0,0,0,0,0
60270.95070218,1.000606004,8.813394e-4,0,0,0,0,0,0,0,0,0,0
60270.95116283,1.001344033,8.800614e-4,0,0,0,0,0,0,0,0,0,0
60270.95162347,1.001415644,8.801695e-4,0,0,0,0,0,0,0,0,0,0
60270.95208412,1.000150876,8.804429e-4,0,0,0,0,0,0,0,0,0,0
60270.95254477,0.999566414,8.800992e-4,0,0,0,0,0,0,0,0,0,0
60270.95300542,1.000424196,8.800795e-4,0,0,0,0,0,0,0,0,0,0
60270.95346606,0.999673328,8.801396e-4,0,0,0,0,0,0,0,0,0,0
60270.95392671,1.000594626,8.803916e-4,0,0,0,0,0,0,0,0,0,0
60270.95438736,1.000286413,8.804888e-4,0,0,0,0,0,0,0,0,0,0
60270.95484801,0.999378651,8.800211e-4,0,0,0,0,0,0,0,0,0,0
60270.95530865,1.000477843,8.801545e-4,0,0,0,0,0,0,0,0,0,0
60270.95576930,0.999049885,8.803426e-4,0,0,0,0,0,0,0,0,0,0
60270.95622995,1.000806888,8.812881e-4,0,0,0,0,0,0,0,0,0,0
60270.95669059,1.000556207,8.804794e-4,0,0,0,0,0,0,0,0,0,0
60270.95715124,1.002129431,8.801846e-4,0,0,0,0,0,0,0,0,0,0
60270.95761189,0.999862418,8.802434e-4,0,0,0,0,0,0,0,0,0,0
60270.95807254,0.999192088,8.805355e-4,0,0,0,0,0,0,0,0,0,0
60270.95853318,0.999845954,8.802451e-4,0,0,0,0,0,0,0,0,0,0
60270.95899383,1.000460560,8.800589e-4,0,0,0,0,0,0,0,0,0,0
60270.95945448,0.998602605,8.806520e-4,0,0,0,0,0,0,0,0,0,0
60270.95991512,1.000457909,8.799283e-4,0,0,0,0,0,0,0,0,0,0
60270.96037577,0.999975069,8.802825e-4,0,0,0,0,0,0,0,0,0,0
60270.96083642,1.000227673,8.798835e-4,0,0,0,0,0,0,0,0,0,0
60270.96129707,0.999674270,8.802451e-4,0,0,0,0,0,0,0,0,0,0
60270.96175771,1.000501325,8.806425e-4,0,0,0,0,0,0,0,0,0,0
60270.96221836,0.999826067,8.811481e-4,0,0,0,0,0,0,0,0,0,0
60270.96267901,1.001210159,8.799140e-4,0,0,0,0,0,0,0,0,0,0
60270.96313966,1.000825908,8.800167e-4,0,0,0,0,0,0,0,0,0,0
60270.96360030,0.999919573,8.803869e-4,0,0,0,0,0,0,0,0,0,0
60270.96406095,0.999573310,8.800954e-4,0,0,0,0,0,0,0,0,0,0
60270.96452160,0.999549955,8.802389e-4,0,0,0,0,0,0,0,0,0,0
60270.96498224,1.000213975,8.802562e-4,0,0,0,0,0,0,0,0,0,0
60270.96544289,1.000993078,8.803666e-4,0,0,0,0,0,0,0,0,0,0
60270.96590354,0.999848955,8.805770e-4,0,0,0,0,0,0,0,0,0,0
60270.96636419,0.998331624,8.800532e-4,0,0,0,0,0,0,0,0,0,0
60270.96682483,1.000513617,8.802407e-4,0,0,0,0,0,0,0,0,0,0
60270.96728548,1.002268221,8.803986e-4,0,0,0,0,0,0,0,0,0,0
60270.96774613,1.000566947,8.802050e-4,0,0,0,0,0,0,0,0,0,0
60270.96820678,1.000011828,8.826215e-4,0,0,0,0,0,0,0,0,0,0
60270.96866742,1.000631951,8.798810e-4,0,0,0,0,0,0,0,0,0,0
60270.96912807,1.001551202,8.798907e-4,0,0,0,0,0,0,0,0,0,0
60270.96958872,1.000651005,8.807774e-4,0,0,0,0,0,0,0,0,0,0
60270.97004936,1.001750798,8.801382e-4,0,0,0,0,0,0,0,0,0,0
60270.97051001,0.999464722,8.798545e-4,0,0,0,0,0,0,0,0,0,0
60270.97097066,1.000968305,8.800131e-4,0,0,0,0,0,0,0,0,0,0
60270.97143131,0.999131093,8.804564e-4,0,0,0,0,0,0,0,0,0,0
60270.97189195,1.000858234,8.801725e-4,0,0,0,0,0,0,0,0,0,0
60270.97235260,0.999794659,8.804474e-4,0,0,0,0,0,0,0,0,0,0
60270.97281325,1.000642801,8.801851e-4,0,0,0,0,0,0,0,0,0,0
60270.97327390,1.001043026,8.802571e-4,0,0,0,0,0,0,0,0,0,0
60270.97373454,0.999962733,8.804696e-4,0,0,0,0,0,0,0,0,0,0
60270.97419519,1.000001318,8.802255e-4,0,0,0,0,0,0,0,0,0,0
60270.97465584,0.998936478,8.803884e-4,0,0,0,0,0,0,0,0,0,0
60270.97511648,1.001990768,8.803388e-4,0,0,0,0,0,0,0,0,0,0
60270.97557713,0.999752700,8.803504e-4,0,0,0,0,0,0,0,0,0,0
60270.97603778,0.999762622,8.801946e-4,0,0,0,0,0,0,0,0,0,0
60270.97649843,1.000613410,8.799419e-4,0,0,0,0,0,0,0,0,0,0
60270.97695907,0.999012890,8.798035e-4,0,0,0,0,0,0,0,0,0,0
60270.97741972,1.000000310,8.799912e-4,0,0,0,0,0,0,0,0,0,0
60270.97788037,1.002149340,8.801138e-4,0,0,0,0,0,0,0,0,0,0
60270.97834101,1.000808864,8.802138e-4,0,0,0,0,0,0,0,0,0,0
60270.97880166,1.000642813,8.800165e-4,0,0,0,0,0,0,0,0,0,0
60270.97926231,0.999735555,8.800731e-4,0,0,0,0,0,0,0,0,0,0
60270.97972296,1.000746211,8.801000e-4,0,0,0,0,0,0,0,0,0,0
60270.98018360,1.001438708,8.800440e-4,0,0,0,0,0,0,0,0,0,0
60270.98064425,1.000456542,8.798223e-4,0,0,0,0,0,0,0,0,0,0
60270.98110490,0.999079251,8.802073e-4,0,0,0,0,0,0,0,0,0,0
60270.98156555,1.001298141,8.801032e-4,0,0,0,0,0,0,0,0,0,0
60270.98202619,1.000198400,8.802199e-4,0,0,0,0,0,0,0,0,0,0
60270.98248684,1.000057917,8.804984e-4,0,0,0,0,0,0,0,0,0,0
60270.98294749,1.000294597,8.796546e-4,0,0,0,0,0,0,0,0,0,0
60270.98340813,0.999604147,8.800177e-4,0,0,0,0,0,0,0,0,0,0
60270.98386878,0.999595991,8.803747e-4,0,0,0,0,0,0,0,0,0,0
60270.98432943,0.999440339,8.799918e-4,0,0,0,0,0,0,0,0,0,0
60270.98479008,1.001000726,8.799801e-4,0,0,0,0,0,0,0,0,0,0
60270.98525072,1.000050371,8.801096e-4,0,0,0,0,0,0,0,0,0,0
60270.98571137,0.999662237,8.803179e-4,0,0,0,0,0,0,0,0,0,0
60270.98617202,1.000072599,8.802987e-4,0,0,0,0,0,0,0,0,0,0
60270.98663267,0.999864809,8.798858e-4,0,0,0,0,0,0,0,0,0,0
60270.98709331,0.999511067,8.800980e-4,0,0,0,0,0,0,0,0,0,0
60270.98755396,1.000800069,8.814883e-4,0,0,0,0,0,0,0,0,0,0
60270.98801461,0.999728001,8.805377e-4,0,0,0,0,0,0,0,0,0,0
60270.98847525,1.000320960,8.800268e-4,0,0,0,0,0,0,0,0,0,0
60270.98893590,1.000378151,8.804767e-4,0,0,0,0,0,0,0,0,0,0
60270.98939655,0.998745354,8.801098e-4,0,0,0,0,0,0,0,0,0,0
60270.98985720,1.001713083,8.805672e-4,0,0,0,0,0,0,0,0,0,0
60270.99031784,0.998943171,8.800980e-4,0,0,0,0,0,0,0,0,0,0
60270.99077849,1.000240304,8.804566e-4,0,0,0,0,0,0,0,0,0,0
60270.99123914,1.000338692,8.798304e-4,0,0,0,0,0,0,0,0,0,0
60270.99169978,0.999988398,8.813925e-4,0,0,0,0,0,0,0,0,0,0
60270.99216043,1.000323065,8.801341e-4,0,0,0,0,0,0,0,0,0,0
60270.99262108,0.999881368,8.799334e-4,0,0,0,0,0,0,0,0,0,0
60270.99308173,0.999961864,8.823045e-4,0,0,0,0,0,0,0,0,0,0
60270.99354237,1.001027777,8.800394e-4,0,0,0,0,0,0,0,0,0,0
60270.99400302,1.001517696,8.799036e-4,0,0,0,0,0,0,0,0,0,0
60270.99446367,0.999843025,8.798145e-4,0,0,0,0,0,0,0,0,0,0
60270.99492432,1.000945012,8.800038e-4,0,0,0,0,0,0,0,0,0,0
60270.99538496,1.000050958,8.802319e-4,0,0,0,0,0,0,0,0,0,0
60270.99584561,1.000950172,8.798710e-4,0,0,0,0,0,0,0,0,0,0
60270.99630626,1.001057979,8.802919e-4,0,0,0,0,0,0,0,0,0,0
60270.99676690,0.999465148,8.798493e-4,0,0,0,0,0,0,0,0,0,0
60270.99722755,1.000872674,8.800754e-4,0,0,0,0,0,0,0,0,0,0
60270.99768820,0.998314396,8.809556e-4,0,0,0,0,0,0,0,0,0,0
60270.99814885,1.001413896,8.800597e-4,0,0,0,0,0,0,0,0,0,0
60270.99860949,1.001337617,8.800954e-4,0,0,0,0,0,0,0,0,0,0
60270.99907014,1.000492884,8.799657e-4,0,0,0,0,0,0,0,0,0,0
60270.99953079,0.999678312,8.797068e-4,0,0,0,0,0,0,0,0,0,0
60270.99999144,1.001163902,8.800010e-4,0,0,0,0,0,0,0,0,0,0
60271.00045208,1.000671937,8.799717e-4,0,0,0,0,0,0,0,0,0,0
60271.00091273,0.999625443,8.802120e-4,0,0,0,0,0,0,0,0,0,0
60271.00137338,1.001166171,8.800973e-4,0,0,0,0,0,0,0,0,0,0
60271.00183402,0.999109947,8.802388e-4,0,0,0,0,0,0,0,0,0,0
60271.00229467,1.000399351,8.798839e-4,0,0,0,0,0,0,0,0,0,0
60271.00275532,0.999312530,8.799964e-4,0,0,0,0,0,0,0,0,0,0
60271.00321597,1.000074988,8.802408e-4,0,0,0,0,0,0,0,0,0,0
60271.00367661,0.999399011,8.800665e-4,0,0,0,0,0,0,0,0,0,0
60271.00413726,1.000318808,8.797656e-4,0,0,0,0,0,0,0,0,0,0
60271.00459791,1.000845486,8.801837e-4,0,0,0,0,0,0,0,0,0,0
60271.00505855,1.000172853,8.800153e-4,0,0,0,0,0,0,0,0,0,0
60271.00551920,0.998104288,8.799712e-4,0,0,0,0,0,0,0,0,0,0
60271.00597985,1.000573142,8.799652e-4,0,0,0,0,0,0,0,0,0,0
60271.00644050,0.999966620,8.798860e-4,0,0,0,0,0,0,0,0,0,0
60271.00690114,1.000870051,8.799851e-4,0,0,0,0,0,0,0,0,0,0
60271.00736179,0.999623052,8.798955e-4,0,0,0,0,0,0,0,0,0,0
60271.00782244,0.999602608,8.800624e-4,0,0,0,0,0,0,0,0,0,0
60271.00828309,0.999474330,8.798942e-4,0,0,0,0,0,0,0,0,0,0
60271.00874373,0.999718097,8.800062e-4,0,0,0,0,0,0,0,0,0,0
60271.00920438,1.000590031,8.796664e-4,0,0,0,0,0,0,0,0,0,0
60271.00966503,0.998933489,8.804984e-4,0,0,0,0,0,0,0,0,0,0
60271.01012567,0.999385139,8.800627e-4,0,0,0,0,0,0,0,0,0,0
60271.01058632,1.000826780,8.801831e-4,0,0,0,0,0,0,0,0,0,0
60271.01104697,1.000277028,8.802698e-4,0,0,0,0,0,0,0,0,0,0
60271.01150762,1.000846920,8.797419e-4,0,0,0,0,0,0,0,0,0,0
60271.01196826,0.999918796,8.801577e-4,0,0,0,0,0,0,0,0,0,0
60271.01242891,1.000610998,8.802794e-4,0,0,0,0,0,0,0,0,0,0
60271.01288956,1.001464730,8.802722e-4,0,0,0,0,0,0,0,0,0,0
60271.01335020,0.999503039,8.804360e-4,0,0,0,0,0,0,0,0,0,0
60271.01381085,1.001555262,8.802118e-4,0,0,0,0,0,0,0,0,0,0
60271.01427150,1.000950036,8.806080e-4,0,0,0,0,0,0,0,0,0,0
60271.01473215,1.000934535,8.800301e-4,0,0,0,0,0,0,0,0,0,0
60271.01519279,1.000288931,8.799370e-4,0,0,0,0,0,0,0,0,0,0
60271.01565344,1.000065662,8.798082e-4,0,0,0,0,0,0,0,0,0,0
60271.01611409,0.998695353,8.804535e-4,0,0,0,0,0,0,0,0,0,0
60271.01657474,0.999999444,8.802780e-4,0,0,0,0,0,0,0,0,0,0
60271.01703538,1.000392416,8.800941e-4,0,0,0,0,0,0,0,0,0,0
60271.01749603,1.000028064,8.803142e-4,0,0,0,0,0,0,0,0,0,0
60271.01795668,1.000701826,8.802985e-4,0,0,0,0,0,0,0,0,0,0
60271.01841732,1.000988349,8.798878e-4,0,0,0,0,0,0,0,0,0,0
60271.01887797,1.000281623,8.800104e-4,0,0,0,0,0,0,0,0,0,0
60271.01933862,1.000927165,8.801355e-4,0,0,0,0,0,0,0,0,0,0
60271.01979927,1.000069071,8.806147e-4,0,0,0,0,0,0,0,0,0,0
60271.02025991,1.000295229,8.802698e-4,0,0,0,0,0,0,0,0,0,0
60271.02072056,0.999887700,8.804903e-4,0,0,0,0,0,0,0,0,0,0
60271.02118121,1.000196675,8.801260e-4,0,0,0,0,0,0,0,0,0,0
60271.02164186,0.999744495,8.799242e-4,0,0,0,0,0,0,0,0,0,0
60271.02210250,1.001086511,8.804921e-4,0,0,0,0,0,0,0,0,0,0
60271.02256315,1.001168313,8.799198e-4,0,0,0,0,0,0,0,0,0,0
60271.02302380,0.998666086,8.801697e-4,0,0,0,0,0,0,0,0,0,0
60271.02348444,1.000856755,8.802868e-4,0,0,0,0,0,0,0,0,0,0
60271.02394509,1.001915054,8.799439e-4,0,0,0,0,0,0,0,0,0,0
60271.02440574,0.999392308,8.804062e-4,0,0,0,0,0,0,0,0,0,0
60271.02486639,1.000220914,8.801486e-4,0,0,0,0,0,0,0,0,0,0
60271.02532703,1.000800434,8.801083e-4,0,0,0,0,0,0,0,0,0,0
60271.02578768,0.999652074,8.802165e-4,0,0,0,0,0,0,0,0,0,0
60271.02624833,1.000797480,8.802572e-4,0,0,0,0,0,0,0,0,0,0
60271.02670897,1.001093365,8.799125e-4,0,0,0,0,0,0,0,0,0,0
60271.02716962,0.999467942,8.802548e-4,0,0,0,0,0,0,0,0,0,0
60271.02763027,1.000524849,8.800000e-4,0,0,0,0,0,0,0,0,0,0
60271.02809092,0.998924094,8.800693e-4,0,0,0,0,0,0,0,0,0,0
60271.02855156,1.000422227,8.806505e-4,0,0,0,0,0,0,0,0,0,0
60271.02901221,0.999880787,8.801227e-4,0,0,0,0,0,0,0,0,0,0
60271.02947286,1.000626326,8.804621e-4,0,0,0,0,0,0,0,0,0,0
60271.02993351,1.000180774,8.802292e-4,0,0,0,0,0,0,0,0,0,0
60271.03039415,0.999104638,8.800624e-4,0,0,0,0,0,0,0,0,0,0
60271.03085480,0.999234742,8.803324e-4,0,0,0,0,0,0,0,0,0,0
60271.03131545,1.001275650,8.804259e-4,0,0,0,0,0,0,0,0,0,0
60271.03177609,1.000240891,8.802364e-4,0,0,0,0,0,0,0,0,0,0
60271.03223674,1.000742802,8.799320e-4,0,0,0,0,0,0,0,0,0,0
60271.03269739,0.999815071,8.802101e-4,0,0,0,0,0,0,0,0,0,0
60271.03315804,0.999284090,8.800120e-4,0,0,0,0,0,0,0,0,0,0
60271.03361868,1.000225736,8.803310e-4,0,0,0,0,0,0,0,0,0,0
60271.03407933,0.999461056,8.803972e-4,0,0,0,0,0,0,0,0,0,0
60271.03453998,0.999948758,8.805063e-4,0,0,0,0,0,0,0,0,0,0
60271.03500062,1.000857219,8.800399e-4,0,0,0,0,0,0,0,0,0,0
60271.03546127,0.999237421,8.801555e-4,0,0,0,0,0,0,0,0,0,0
60271.03592192,0.999892992,8.824237e-4,0,0,0,0,0,0,0,0,0,0
60271.03638257,1.000662150,8.802049e-4,0,0,0,0,0,0,0,0,0,0
60271.03684321,0.999069608,8.797137e-4,0,0,0,0,0,0,0,0,0,0
60271.03730386,1.000713998,8.802231e-4,0,0,0,0,0,0,0,0,0,0
60271.03776451,0.999815362,8.801956e-4,0,0,0,0,0,0,0,0,0,0
60271.03822516,1.001253171,8.801410e-4,0,0,0,0,0,0,0,0,0,0
60271.03868580,0.999398215,8.805888e-4,0,0,0,0,0,0,0,0,0,0
60271.03914645,1.000111711,8.797696e-4,0,0,0,0,0,0,0,0,0,0
60271.03960710,0.999668528,8.800619e-4,0,0,0,0,0,0,0,0,0,0
60271.04006774,0.999276718,8.802451e-4,0,0,0,0,0,0,0,0,0,0
60271.04052839,1.001062010,8.804179e-4,0,0,0,0,0,0,0,0,0,0
60271.04098904,0.999790106,8.805214e-4,0,0,0,0,0,0,0,0,0,0
60271.04144969,1.000408870,8.800977e-4,0,0,0,0,0,0,0,0,0,0
60271.04191033,1.000735155,8.799724e-4,0,0,0,0,0,0,0,0,0,0
60271.04237098,0.999814789,8.802116e-4,0,0,0,0,0,0,0,0,0,0
60271.04283163,1.000078336,8.805465e-4,0,0,0,0,0,0,0,0,0,0
60271.04329228,1.000541706,8.799567e-4,0,0,0,0,0,0,0,0,0,0
60271.04375292,1.000176768,8.802227e-4,0,0,0,0,0,0,0,0,0,0
60271.04421357,1.000059577,8.802220e-4,0,0,0,0,0,0,0,0,0,0
60271.04467422,1.000040713,8.803274e-4,0,0,0,0,0,0,0,0,0,0
60271.04513486,1.001264285,8.802820e-4,0,0,0,0,0,0,0,0,0,0
60271.04559551,1.000095567,8.802149e-4,0,0,0,0,0,0,0,0,0,0
60271.04605616,1.000163816,8.801358e-4,0,0,0,0,0,0,0,0,0,0
60271.04651681,1.001788272,8.803657e-4,0,0,0,0,0,0,0,0,0,0
60271.04697745,1.000852507,8.800606e-4,0,0,0,0,0,0,0,0,0,0
60271.04743810,1.000457037,8.797895e-4,0,0,0,0,0,0,0,0,0,0
60271.04789875,0.999907047,8.817734e-4,0,0,0,0,0,0,0,0,0,0
60271.04835939,1.000319538,8.800304e-4,0,0,0,0,0,0,0,0,0,0
60271.04882004,1.000713258,8.825269e-4,0,0,0,0,0,0,0,0,0,0
60271.04928069,0.999037266,8.805263e-4,0,0,0,0,0,0,0,0,0,0
60271.04974134,0.999501946,8.801399e-4,0,0,0,0,0,0,0,0,0,0
60271.05020198,1.001368925,8.798408e-4,0,0,0,0,0,0,0,0,0,0
60271.05066263,1.000806797,8.803106e-4,0,0,0,0,0,0,0,0,0,0
60271.05112328,1.000308188,8.801126e-4,0,0,0,0,0,0,0,0,0,0
60271.05158393,1.000668374,8.811968e-4,0,0,0,0,0,0,0,0,0,0
60271.05204457,1.000144295,8.804390e-4,0,0,0,0,0,0,0,0,0,0
60271.05250522,0.998897125,8.800137e-4,0,0,0,0,0,0,0,0,0,0
60271.05296587,0.999421366,8.802625e-4,0,0,0,0,0,0,0,0,0,0
60271.05342651,0.999786376,8.800096e-4,0,0,0,0,0,0,0,0,0,0
60271.05388716,1.000203645,8.794594e-4,0,0,0,0,0,0,0,0,0,0
