time,flux,err,mask,centroid_y,psf_width_y
6.027241970578817563e+04,1.000184473035850008e+00,7.481743748155486031e-04,0.000000000000000000e+00,4.877720024797133647e+01,1.873117441698808783e+00
6.027242016643513489e+04,9.993818842800948898e-01,7.481677435027166362e-04,0.000000000000000000e+00,4.877823974389578865e+01,1.870051763537372347e+00
6.027242062708208687e+04,9.994690706121138746e-01,7.481706755149697408e-04,0.000000000000000000e+00,4.878016993494841813e+01,1.872287641966942306e+00
6.027242108772905340e+04,1.000197848689508673e+00,7.481746600413816811e-04,0.000000000000000000e+00,4.878762784045332523e+01,1.871040187695605761e+00
6.027242154837601265e+04,1.001414334888207414e+00,7.481784915432868185e-04,0.000000000000000000e+00,4.878856123453864058e+01,1.872863299639182300e+00
6.027242200902296463e+04,1.001534014310650811e+00,7.481767891487259943e-04,0.000000000000000000e+00,4.878434091119044780e+01,1.873369522847659230e+00
6.027242246966993116e+04,9.970308381650611063e-01,7.507193436986483786e-04,0.000000000000000000e+00,4.877663087745440151e+01,1.871723795031756010e+00
6.027242293031689042e+04,1.001180733146966428e+00,7.481765043509216225e-04,0.000000000000000000e+00,4.878382052917812928e+01,1.873437127672300750e+00
6.027242339096384239e+04,1.000278360533582989e+00,7.481723135848043554e-04,0.000000000000000000e+00,4.878610762578114191e+01,1.874467181234821478e+00
6.027242385161080892e+04,9.995602781666587111e-01,7.489010657758498864e-04,0.000000000000000000e+00,4.878543468603190547e+01,1.872761161972252397e+00
6.027242431225776818e+04,9.987715909800578551e-01,7.481700062890892997e-04,0.000000000000000000e+00,4.878250712277950640e+01,1.871676479930739267e+00
6.027242477290472016e+04,1.000169145287606698e+00,7.481738942875456894e-04,0.000000000000000000e+00,4.877839358880957832e+01,1.873875933162314711e+00
6.027242523355167941e+04,1.000668214785822130e+00,7.481738790711005066e-04,0.000000000000000000e+00,4.878398087024089591e+01,1.872953845840397813e+00
6.027242569419864594e+04,9.999439105523054705e-01,7.481707433714356297e-04,0.000000000000000000e+00,4.878301987257312078e+01,1.871504445904496272e+00
6.027242615484559792e+04,9.995811693896585748e-01,7.481715739582658464e-04,0.000000000000000000e+00,4.878772402583001622e+01,1.873959742664379480e+00
6.027242661549254990e+04,9.997427259208762074e-01,7.481735301111820365e-04,0.000000000000000000e+00,4.878802550396338233e+01,1.869569403913648120e+00
