  250  -50    27.79448679
  250  -40    28.66806719
  250  -30    29.56881154
  250  -20    30.36945810
  250  -10    30.92852738
  250    0    31.13003687
  250   10    30.92852738
  250   20    30.36945810
  250   30    29.56881154
  250   40    28.66806719
  250   50    27.79448679
  250   60    27.04239650
  250   70    26.47248372
  250   80    26.11936923
  250   90    26.00000000
  260  -90    26.00000000
  260  -80    26.10358995
  260  -70    26.40892523
  260  -60    26.89823666
  260  -50    27.53732684
  260  -40    28.27010802
  260  -30    29.01485509
  260  -20    29.66756226
  260  -10    30.11813027
  260    0    30.27948110
  260   10    30.11813027
  260   20    29.66756226
  260   30    29.01485509
  260   40    28.27010802
  260   50    27.53732684
  260   60    26.89823666
  260   70    26.40892523
  260   80    26.10358995
  260   90    26.00000000
  270  -90    26.00000000
  270  -80    26.09811655
  270  -70    26.38695847
  270  -60    26.84870724
  270  -50    27.44967209
  270  -40    28.13572707
  270  -30    28.82962957
  270  -20    29.43494682
  270  -10    29.85123755
  270    0    30.00000000
  270   10    29.85123755
  270   20    29.43494682
  270   30    28.82962957
  270   40    28.13572707
  270   50    27.44967209
  270   60    26.84870724
  270   70    26.38695847
  270   80    26.09811655
  270   90    26.00000000
  280  -90    26.00000000
  280  -80    26.10358995
  280  -70    26.40892523
  280  -60    26.89823666
  280  -50    27.53732684
  280  -40    28.27010802
  280  -30    29.01485509
  280  -20    29.66756226
  280  -10    30.11813027
  280    0    30.27948110
  280   10    30.11813027
  280   20    29.66756226
  280   30    29.01485509
  280   40    28.27010802
  280   50    27.53732684
  280   60    26.89823666
  280   70    26.40892523
  280   80    26.10358995
  280   90    26.00000000
  290  -90    26.00000000
  290  -80    26.11936923
  290  -70    26.47248372
  290  -60    27.04239650
  290  -50    27.79448679
  290  -40    28.66806719
  290  -30    29.56881154
  290  -20    30.36945810
  290  -10    30.92852738
  290    0    31.13003687
  290   10    30.92852738
  290   20    30.36945810
  290   30    29.56881154
  290   40    28.66806719
  290   50    27.79448679
  290   60    27.04239650
  290   70    26.47248372
  290   80    26.11936923
  290   90    26.00000000
  300  -90    26.00000000
  300  -80    26.14360009
  300  -70    26.57075732
  300  -60    27.26782883
  300  -50    28.20284101
  300  -40    29.31175892
  300  -30    30.48266706
  300  -20    31.54856786
  300  -10    32.30775163
  300    0    32.58452320
  300   10    32.30775163
