# sma [arcsec]    period [yrs]    orbit phase    t_0 [yr]    ecc    incl [deg]        argp [deg]   lan [deg]    m_tot [Msun]    dist [pc]    chi^2    ln(prob)    ln(randn)
8.783515182940071   2358.5628501639276   0.2182309991628416   1501.2884726203665   0.9984101131668044   52.68042210952615   226.74518855756472   213.05780000633038   0.9409730827436928   19.767678973688877   9.464536264900989   -4.703813492542752   -5.510835423381529
16.932341160450896   6061.409942797065   0.5918658331704784   -1571.5414459814065   0.35321443031267585   88.66169164708562   103.57020591729679   -113.4024636545492   1.019863987044665   19.762695534324312   3.847687911387139   -1.895389315785827   -2.7583645821469256
19.37542630845954   7444.670847979274   0.33348581618202144   -466.69213394486997   0.6110075754154419   88.53232752583085   312.8397011341157   67.72261641216991   1.013092721703595   19.76342146251435   0.7921455871212563   -0.3676181536528855   -1.0001331778964857
6.394381625752654   1412.4334553713777   0.2985882819679273   1594.2639211666371   0.9989384120338125   42.964555423734254   4.5334674517885185   61.68771980109233   1.0114039054655415   19.76157950611089   7.305495505803256   -3.624293112993885   -5.445100858390759
7.847484373762094   1950.890428681652   0.2748015352695836   1479.8923150555459   0.9834886874883503   79.5950847882706   151.39130058483642   -109.03624548767456   0.9798013409175915   19.76078238763469   2.8790147538637005   -1.4110527370241077   -1.546403996442223
9.575838192431027   2576.1605403708677   0.3971698886346189   992.8266050760029   0.701114349837116   87.54168047400141   145.66428608677194   -113.30853388528641   1.0224974944275462   19.77087548712398   8.464106251941956   -4.203598486063235   -4.696496891151611
22.155248751169825   9106.037387717077   0.15655813648318417   590.375755832812   0.8838031764557669   87.59637984011547   316.17017381466127   69.56431870373714   1.014535616836777   19.77722806173962   4.213964586412652   -2.078527653298583   -3.6101766679326146
13.807901277966293   4507.972132964117   0.5239118768479776   -345.7801409596113   0.4156595544742644   88.44705744132446   301.95725199451056   66.49486726135783   1.0024350075415864   19.779343987220823   1.2002601735735121   -0.5716754468790135   -0.7744841464714803
10.850083185039592   3137.368395252726   0.4866358065339015   489.24420058221756   0.3688812101824326   88.37957024479941   322.78974990342783   65.68826296315922   1.0013192818191292   19.760661106081855   3.548497853100337   -1.7457942866424259   -3.2590141190156663
9.142928498482888   2402.849256897452   0.359434974375628   1152.3319389185676   0.7993869459081154   87.19589207607726   147.0488420135141   -113.066263952533   1.020315658429223   19.75349186608384   1.3285816515672066   -0.6358361858758608   -1.4040666166613707
14.681272494330788   4957.454285657582   0.06647175829466911   1686.4692969668977   0.1920556017700975   88.57721849762991   124.16193945115705   64.88283201851667   0.9935045504642455   19.760536554951944   1.7566252199168466   -0.8498579700506808   -3.9472070888169406
13.813297117160458   4577.022572772725   0.5743322039825032   -612.731461898226   0.3112139336166396   88.4749986105841   114.9299841891668   -113.82672082706637   0.9705068964003466   19.758663183495376   1.9682467476393608   -0.9556687339119379   -1.6676560202978383
7.011341001822699   1611.3401597346055   0.3296622870573136   1484.801917714593   0.8378989066419908   86.52940909811723   175.13124383620828   -114.69989392164587   1.0240123834282024   19.758719708504422   1.1738534542549899   -0.5584720872197524   -0.5958463319634485
7.5668445417016015   1858.4982880725736   0.34825341573883106   1368.7716230339563   0.7814864058142044   86.96934487364139   166.28647114079214   -114.24284855994414   0.9684836789924753   19.764723088175305   0.5510720124701521   -0.24708136632733346   -0.43565801074255994
6.691194329668983   1542.8648852854487   0.2819471416469418   1580.993655646331   0.9964108425987424   65.32070620073138   195.5505590814098   238.5229203613726   0.9714543070849685   19.763130854525095   0.6887422768477074   -0.3159164985161111   -1.1360195545271683
44.77308925163749   26233.75978141018   0.8366438452094643   -19932.31365782041   0.3036082870133664   89.19970326031168   19.483871521300067   -112.86722433615833   1.0063116442464948   19.760630470282077   2.0834651869956144   -1.0132779535900647   -1.6987945918426406
7.565163204615767   1820.2835509265233   0.24404355106931852   1571.7715382788226   0.9713959923895117   81.75440048390581   28.340527318486444   61.04022368929341   1.0079888037017068   19.758757487659313   5.778559121158169   -2.860824920671342   -3.220044944492198
10.516812171994259   3003.2404194196743   0.28027362915554266   1174.2709084226337   0.2880920841218877   88.3179040148564   215.24992342666323   -115.20778661371811   0.9972806666884928   19.774935816638543   0.377472999728103   -0.1602818599563089   -0.24529168323852935
